x,y
4.186475409836066,2.6219262295081966
4.179713114754098,2.6304303278688526
4.172950819672131,2.638934426229508
4.166188524590164,2.647438524590164
4.159426229508197,2.6559426229508194
4.15266393442623,2.6644467213114753
4.145901639344263,2.672950819672131
4.139139344262295,2.6814549180327867
4.132377049180328,2.6899590163934426
4.125614754098361,2.698463114754098
4.118852459016394,2.706967213114754
4.112090163934427,2.7154713114754094
4.105327868852459,2.7239754098360653
4.098565573770492,2.732479508196721
4.091803278688525,2.7409836065573767
4.090983606557378,2.7524590163934426
4.09016393442623,2.7639344262295085
4.089344262295082,2.775409836065574
4.088524590163935,2.7868852459016398
4.09490940465919,2.795254529767041
4.101294219154444,2.8036238136324423
4.107679033649699,2.8119930974978433
4.114063848144953,2.8203623813632444
4.120448662640208,2.828731665228646
4.126833477135462,2.837100949094047
4.133218291630717,2.845470232959448
4.139603106125971,2.8538395168248494
4.145987920621226,2.8622088006902504
4.15237273511648,2.8705780845556514
4.158757549611735,2.8789473684210525
4.165142364106989,2.887316652286454
4.171527178602244,2.895685936151855
4.177911993097498,2.904055220017256
4.184296807592753,2.9124245038826575
4.190681622088007,2.9207937877480585
4.197066436583262,2.9291630716134596
4.2034512510785165,2.937532355478861
4.209836065573771,2.945901639344262
4.220140515222483,2.9480093676814985
4.230444964871195,2.9501170960187353
4.2407494145199065,2.9522248243559717
4.251053864168619,2.9543325526932085
4.261358313817331,2.956440281030445
4.2716627634660425,2.9585480093676817
4.281967213114754,2.960655737704918
4.292875157629256,2.960277427490542
4.303783102143758,2.9598991172761666
4.31469104665826,2.9595208070617907
4.325598991172762,2.959142496847415
4.336506935687264,2.958764186633039
4.347414880201765,2.9583858764186632
4.358322824716267,2.9580075662042877
4.36923076923077,2.9576292559899118
4.380138713745271,2.957250945775536
4.391046658259773,2.9568726355611603
4.401954602774275,2.9564943253467844
4.412862547288777,2.956116015132409
4.423770491803278,2.955737704918033
4.434678436317781,2.955359394703657
4.445586380832283,2.9549810844892814
4.456494325346784,2.9546027742749055
4.467402269861286,2.95422446406053
4.478310214375788,2.953846153846154
4.48921815889029,2.953467843631778
4.500126103404792,2.9530895334174025
4.511034047919294,2.9527112232030266
4.521941992433796,2.9523329129886506
4.532849936948297,2.951954602774275
4.5437578814628,2.951576292559899
4.554665825977302,2.9511979823455237
4.565573770491803,2.9508196721311477
4.575175644028103,2.9548009367681503
4.584777517564403,2.9587822014051524
4.594379391100702,2.962763466042155
4.603981264637002,2.966744730679157
4.6135831381733015,2.9707259953161596
4.623185011709602,2.9747072599531617
4.632786885245901,2.978688524590164
4.638433515482695,2.987978142076503
4.64408014571949,2.997267759562842
4.6497267759562835,3.0065573770491807
4.655373406193077,3.0158469945355195
4.661020036429872,3.025136612021858
4.666666666666666,3.0344262295081967
4.67231329690346,3.0437158469945356
4.677959927140255,3.0530054644808744
4.683606557377049,3.0622950819672132
4.685901639344262,3.0731147540983605
4.688196721311475,3.0839344262295083
4.690491803278689,3.0947540983606556
4.692786885245901,3.1055737704918034
4.695081967213115,3.1163934426229507
4.695316159250585,3.1259953161592504
4.695550351288056,3.13559718969555
4.6957845433255265,3.14519906323185
4.696018735362998,3.15480093676815
4.696252927400468,3.1644028103044497
4.696487119437939,3.1740046838407494
4.696721311475409,3.183606557377049
4.6903981264637,3.1927400468384075
4.68407494145199,3.201873536299766
4.677751756440281,3.2110070257611243
4.671428571428572,3.2201405152224822
4.665105386416863,3.2292740046838406
4.6587822014051525,3.238407494145199
4.652459016393443,3.2475409836065574
4.6557377049180335,3.2579234972677598
4.659016393442623,3.2683060109289617
4.662295081967213,3.278688524590164
4.668569813453929,3.287394007914076
4.674844544940644,3.2960994912379875
4.68111927642736,3.3048049745618995
4.687394007914076,3.3135104578858114
4.693668739400791,3.322215941209723
4.699943470887507,3.330921424533635
4.706218202374223,3.339626907857547
4.712492933860938,3.3483323911814584
4.718767665347654,3.3570378745053704
4.72504239683437,3.3657433578292824
4.731317128321085,3.374448841153194
4.737591859807801,3.383154324477106
4.743866591294517,3.391859807801018
4.750141322781232,3.4005652911249293
4.756416054267948,3.4092707744488413
4.762690785754663,3.417976257772753
4.768965517241379,3.426681741096665
4.775240248728095,3.4353872244205768
4.78151498021481,3.4440927077444883
4.787789711701526,3.4527981910684002
4.794064443188242,3.461503674392312
4.800339174674957,3.4702091577162237
4.806613906161673,3.4789146410401357
4.812888637648389,3.4876201243640477
4.819163369135104,3.496325607687959
4.82543810062182,3.505031091011871
4.831712832108536,3.513736574335783
4.837987563595251,3.5224420576596946
4.844262295081967,3.5311475409836066
4.8497540983606555,3.540327868852459
4.8552459016393446,3.5495081967213116
4.860737704918033,3.5586885245901643
4.866229508196722,3.5678688524590165
4.87172131147541,3.577049180327869
4.877213114754098,3.5862295081967215
4.882704918032787,3.595409836065574
4.888196721311475,3.6045901639344264
4.893688524590164,3.6137704918032787
4.899180327868852,3.6229508196721314
4.9046721311475405,3.632131147540984
4.91016393442623,3.6413114754098364
4.915655737704918,3.6504918032786886
4.921147540983607,3.6596721311475413
4.926639344262295,3.668852459016394
4.932131147540983,3.6780327868852463
4.937622950819672,3.6872131147540985
4.94311475409836,3.696393442622951
4.948606557377049,3.705573770491804
4.954098360655737,3.714754098360656
4.959133489461358,3.7244730679156914
4.964168618266979,3.7341920374707263
4.9692037470726,3.7439110070257615
4.97423887587822,3.7536299765807963
4.979274004683841,3.7633489461358316
4.984309133489462,3.7730679156908664
4.9893442622950825,3.7827868852459017
4.994379391100702,3.792505854800937
4.999414519906323,3.8022248243559718
5.004449648711944,3.811943793911007
5.009484777517565,3.821662763466042
5.014519906323185,3.831381733021077
5.019555035128806,3.841100702576112
5.024590163934427,3.850819672131147
5.026502732240438,3.860382513661202
5.028415300546449,3.8699453551912564
5.03032786885246,3.879508196721311
5.03224043715847,3.889071038251366
5.034153005464481,3.8986338797814204
5.036065573770492,3.908196721311475
5.034715525554485,3.9186113789778205
5.033365477338477,3.929026036644166
5.032015429122469,3.9394406943105107
5.030665380906461,3.949855351976856
5.029315332690453,3.9602700096432013
5.027965284474446,3.9706846673095466
5.026615236258437,3.981099324975892
5.02526518804243,3.9915139826422372
5.023915139826422,4.0019286403085825
5.0225650916104145,4.012343297974928
5.021215043394406,4.022757955641273
5.0198649951783985,4.033172613307618
5.018514946962391,4.043587270973963
5.017164898746383,4.054001928640308
5.015814850530375,4.0644165863066535
5.014464802314367,4.074831243972999
5.01311475409836,4.085245901639344
5.0150521609537995,4.096572280178838
5.016989567809239,4.107898658718331
5.018926974664679,4.1192250372578245
5.020864381520119,4.130551415797318
5.022801788375559,4.1418777943368115
5.024739195230998,4.153204172876304
5.026676602086438,4.1645305514157975
5.028614008941878,4.175856929955291
5.0305514157973175,4.1871833084947845
5.032488822652757,4.198509687034278
5.034426229508197,4.209836065573771
5.03986194995686,4.218464193270061
5.045297670405523,4.227092320966351
5.050733390854185,4.235720448662641
5.0561691113028475,4.244348576358931
5.06160483175151,4.252976704055221
5.067040552200173,4.2616048317515105
5.072476272648836,4.2702329594478
5.077911993097498,4.27886108714409
5.083347713546161,4.28748921484038
5.0887834339948235,4.296117342536671
5.094219154443486,4.304745470232961
5.099654874892148,4.3133735979292505
5.105090595340811,4.32200172562554
5.110526315789474,4.33062985332183
5.115962036238137,4.33925798101812
5.121397756686799,4.34788610871441
5.126833477135461,4.3565142364107
5.132269197584124,4.3651423641069895
5.137704918032787,4.373770491803279
5.144569672131148,4.3821721311475414
5.151434426229509,4.3905737704918035
5.158299180327869,4.3989754098360665
5.1651639344262295,4.407377049180329
5.17202868852459,4.415778688524591
5.17889344262295,4.424180327868854
5.185758196721311,4.432581967213116
5.192622950819672,4.440983606557378
5.199487704918033,4.44938524590164
5.206352459016394,4.457786885245902
5.213217213114754,4.466188524590165
5.2200819672131145,4.474590163934427
5.226946721311475,4.482991803278689
5.233811475409835,4.491393442622952
5.240676229508196,4.499795081967214
5.247540983606557,4.508196721311476
5.240749414519906,4.517096018735364
5.233957845433255,4.525995316159251
5.227166276346604,4.5348946135831385
5.220374707259953,4.543793911007025
5.213583138173302,4.552693208430913
5.2067915690866515,4.5615925058548
5.2,4.570491803278688
5.203044496487119,4.579859484777517
5.206088992974239,4.589227166276346
5.209133489461358,4.598594847775175
5.212177985948478,4.607962529274005
5.215222482435597,4.617330210772834
5.218266978922717,4.626697892271663
5.221311475409836,4.636065573770492
5.22304725168756,4.647058823529412
5.224783027965285,4.6580520732883315
5.226518804243009,4.669045323047252
5.2282545805207326,4.680038572806172
5.229990356798457,4.691031822565091
5.231726133076181,4.702025072324012
5.233461909353905,4.713018322082932
5.23519768563163,4.724011571841851
5.236933461909354,4.735004821600771
5.238669238187079,4.745998071359691
5.240405014464803,4.756991321118611
5.242140790742527,4.767984570877531
5.243876567020251,4.778977820636451
5.245612343297975,4.789971070395371
5.247348119575699,4.800964320154291
5.249083895853424,4.81195756991321
5.250819672131148,4.822950819672131
5.248770491803279,4.834016393442623
5.24672131147541,4.845081967213115
5.24467213114754,4.856147540983607
5.242622950819672,4.867213114754099
5.244535519125683,4.8770491803278695
5.246448087431694,4.88688524590164
5.248360655737704,4.89672131147541
5.250273224043715,4.906557377049181
5.252185792349726,4.916393442622951
5.254098360655737,4.926229508196721
5.251366120218579,4.936065573770492
5.24863387978142,4.945901639344262
5.245901639344262,4.9557377049180324
5.243169398907104,4.965573770491803
5.240437158469945,4.975409836065573
5.237704918032787,4.985245901639344
5.2349726775956285,4.995081967213115
5.232240437158469,5.004918032786885
5.229508196721311,5.0147540983606556
5.226775956284153,5.024590163934426
5.224043715846994,5.034426229508196
5.221311475409836,5.044262295081967
5.225819672131148,5.054713114754097
5.230327868852459,5.065163934426229
5.234836065573771,5.0756147540983605
5.2393442622950825,5.086065573770491
5.243852459016393,5.096516393442622
5.248360655737705,5.106967213114753
5.252868852459017,5.117418032786885
5.257377049180328,5.127868852459016
5.253005464480874,5.13879781420765
5.248633879781421,5.149726775956285
5.244262295081967,5.16065573770492
5.233950290851401,5.158381808566897
5.223638286620835,5.156107879428875
5.21332628239027,5.153833950290853
5.203014278159704,5.1515600211528305
5.192702273929138,5.149286092014808
5.182390269698572,5.147012162876786
5.172078265468006,5.144738233738764
5.161766261237441,5.142464304600741
5.151454257006875,5.140190375462719
5.141142252776309,5.137916446324697
5.130830248545743,5.135642517186675
5.120518244315177,5.133368588048652
5.1102062400846116,5.13109465891063
5.0998942358540456,5.128820729772608
5.08958223162348,5.126546800634586
5.079270227392914,5.124272871496563
5.068958223162348,5.121998942358541
5.058646218931782,5.119725013220519
5.0483342147012165,5.1174510840824965
5.0380222104706505,5.115177154944474
5.0277102062400845,5.112903225806452
5.0173982020095185,5.11062929666843
5.0070861977789525,5.108355367530407
4.996774193548387,5.106081438392385
4.986462189317821,5.103807509254363
4.976150185087255,5.101533580116341
4.965838180856689,5.099259650978318
4.955526176626123,5.096985721840296
4.945214172395558,5.094711792702274
4.934902168164992,5.0924378635642515
4.924590163934426,5.090163934426229
4.916575591985428,5.083181542197935
4.90856102003643,5.076199149969642
4.9005464480874315,5.069216757741348
4.892531876138434,5.062234365513054
4.884517304189435,5.05525197328476
4.8765027322404375,5.048269581056466
4.868488160291439,5.041287188828172
4.860473588342441,5.034304796599878
4.852459016393443,5.027322404371585
4.844444444444445,5.020340012143291
4.836429872495446,5.013357619914997
4.828415300546449,5.0063752276867035
4.82040072859745,4.999392835458409
4.8123861566484525,4.992410443230115
4.804371584699454,4.985428051001821
4.796357012750456,4.978445658773528
4.788342440801458,4.971463266545234
4.78032786885246,4.96448087431694
4.772313296903461,4.9574984820886465
4.764298724954464,4.950516089860352
4.756284153005465,4.943533697632058
4.7482695810564675,4.936551305403764
4.740255009107469,4.929568913175471
4.732240437158471,4.922586520947177
4.724225865209473,4.915604128718883
4.716211293260475,4.9086217364905895
4.708196721311476,4.901639344262295
4.7013319672131155,4.893032786885247
4.694467213114755,4.884426229508197
4.687602459016394,4.875819672131148
4.680737704918034,4.867213114754098
4.673872950819673,4.858606557377049
4.667008196721312,4.85
4.660143442622951,4.841393442622951
4.6532786885245905,4.832786885245902
4.64641393442623,4.824180327868852
4.639549180327869,4.815573770491803
4.632684426229508,4.806967213114754
4.625819672131147,4.798360655737705
4.618954918032787,4.789754098360655
4.612090163934426,4.781147540983606
4.605225409836065,4.772540983606556
4.598360655737705,4.763934426229508
4.588290398126463,4.760187353629976
4.5782201405152225,4.756440281030445
4.568149882903981,4.752693208430913
4.55807962529274,4.748946135831381
4.548009367681498,4.7451990632318495
4.5379391100702575,4.741451990632318
4.527868852459016,4.737704918032787
4.517605131860299,4.739344262295082
4.5073414112615815,4.740983606557377
4.497077690662865,4.742622950819672
4.486813970064148,4.744262295081967
4.476550249465431,4.745901639344262
4.466286528866713,4.747540983606557
4.4560228082679965,4.749180327868852
4.44575908766928,4.750819672131147
4.435495367070563,4.752459016393442
4.425231646471845,4.754098360655737
4.414967925873128,4.755737704918032
4.404704205274411,4.757377049180328
4.394440484675695,4.759016393442623
4.384176764076977,4.760655737704918
4.37391304347826,4.762295081967213
4.363649322879543,4.7639344262295085
4.353385602280826,4.7655737704918035
4.343121881682109,4.767213114754099
4.332858161083392,4.768852459016394
4.322594440484675,4.770491803278689
4.312330719885958,4.772131147540984
4.3020669992872405,4.773770491803279
4.291803278688524,4.775409836065574
4.28133937914196,4.777851412626439
4.270875479595395,4.780292989187304
4.260411580048831,4.782734565748169
4.249947680502267,4.785176142309034
4.239483780955702,4.787617718869899
4.229019881409138,4.790059295430764
4.218555981862573,4.792500871991629
4.208092082316009,4.794942448552494
4.197628182769445,4.797384025113359
4.18716428322288,4.799825601674224
4.176700383676316,4.8022671782350885
4.166236484129752,4.804708754795954
4.155772584583187,4.807150331356819
4.145308685036623,4.809591907917684
4.134844785490059,4.812033484478549
4.124380885943494,4.814475061039414
4.11391698639693,4.816916637600279
4.103453086850365,4.819358214161144
4.092989187303801,4.821799790722009
4.082525287757237,4.824241367282874
4.072061388210672,4.826682943843739
4.061597488664108,4.829124520404604
4.051133589117544,4.831566096965469
4.040669689570979,4.834007673526334
4.030205790024415,4.836449250087199
4.019741890477851,4.838890826648064
4.009277990931286,4.841332403208929
3.9988140913847223,4.843773979769794
3.988350191838158,4.846215556330659
3.9778862922915934,4.848657132891524
3.9674223927450294,4.851098709452389
3.956958493198465,4.853540286013254
3.9464945936519005,4.855981862574119
3.936030694105336,4.858423439134984
3.925566794558772,4.860865015695849
3.9151028950122075,4.8633065922567145
3.904638995465643,4.865748168817579
3.8941750959190786,4.868189745378444
3.8837111963725146,4.870631321939309
3.87324729682595,4.873072898500174
3.8627833972793857,4.875514475061039
3.8523194977328217,4.877956051621904
3.841855598186257,4.880397628182769
3.8313916986396928,4.882839204743634
3.8209277990931287,4.885280781304499
3.8104638995465643,4.887722357865364
3.8,4.890163934426229
3.789263902282224,4.890549662487945
3.7785278045644484,4.890935390549662
3.767791706846673,4.891321118611379
3.7570556091288974,4.891706846673095
3.7463195114111216,4.892092574734812
3.735583413693346,4.892478302796528
3.7248473159755706,4.892864030858244
3.714111218257795,4.8932497589199615
3.703375120540019,4.893635486981678
3.6926390228222434,4.894021215043394
3.6819029251044677,4.8944069431051105
3.6711668273866924,4.894792671166827
3.6604307296689167,4.895178399228544
3.649694631951141,4.89556412729026
3.6389585342333652,4.895949855351977
3.6282224365155895,4.896335583413693
3.6174863387978142,4.896721311475409
3.6067502410800385,4.897107039537127
3.5960141433622628,4.897492767598843
3.585278045644487,4.897878495660559
3.5745419479267113,4.8982642237222755
3.563805850208936,4.898649951783992
3.5530697524911603,4.899035679845709
3.5423336547733846,4.899421407907425
3.531597557055609,4.899807135969142
3.5208614593378336,4.900192864030858
3.510125361620058,4.900578592092574
3.499389263902282,4.900964320154291
3.4886531661845064,4.901350048216008
3.4779170684667307,4.901735776277724
3.4671809707489554,4.902121504339441
3.4564448730311796,4.902507232401157
3.445708775313404,4.902892960462873
3.434972677595628,4.9032786885245905
3.424236579877853,4.903664416586307
3.413500482160077,4.904050144648023
3.4027643844423014,4.9044358727097395
3.3920282867245257,4.904821600771456
3.38129218900675,4.905207328833173
3.3705560912889747,4.905593056894889
3.359819993571199,4.905978784956606
3.3490838958534233,4.906364513018322
3.3383477981356475,4.906750241080038
3.3276117004178722,4.9071359691417555
3.3168756027000965,4.907521697203472
3.306139504982321,4.907907425265188
3.295403407264545,4.9082931533269045
3.2846673095467693,4.908678881388621
3.2739312118289936,4.909064609450338
3.2631951141112183,4.909450337512054
3.2524590163934426,4.909836065573771
3.2422837761447143,4.906557377049181
3.2321085358959865,4.9032786885245905
3.221933295647258,4.9
3.2117580553985303,4.89672131147541
3.201582815149802,4.89344262295082
3.191407574901074,4.89016393442623
3.181232334652346,4.88688524590164
3.171057094403618,4.88360655737705
3.1608818541548898,4.88032786885246
3.150706613906162,4.8770491803278695
3.1405313736574336,4.873770491803279
3.1303561334087053,4.870491803278689
3.1201808931599775,4.867213114754099
3.110005652911249,4.863934426229509
3.0998304126625214,4.860655737704918
3.089655172413793,4.857377049180328
3.079479932165065,4.854098360655738
3.069304691916337,4.850819672131148
3.059129451667609,4.8475409836065575
3.048954211418881,4.844262295081967
3.0387789711701525,4.840983606557377
3.0286037309214247,4.837704918032787
3.0184284906726964,4.834426229508197
3.0082532504239685,4.831147540983607
2.9980780101752402,4.827868852459017
2.9879027699265124,4.824590163934427
2.977727529677784,4.8213114754098365
2.9675522894290562,4.818032786885246
2.957377049180328,4.814754098360656
2.946516393442623,4.813627049180329
2.935655737704918,4.8125
2.924795081967213,4.811372950819672
2.9139344262295084,4.810245901639345
2.9030737704918033,4.809118852459017
2.8922131147540986,4.807991803278689
2.8813524590163935,4.806864754098361
2.8704918032786884,4.805737704918033
2.8596311475409837,4.804610655737705
2.8487704918032786,4.803483606557377
2.837909836065574,4.802356557377049
2.827049180327869,4.801229508196721
2.816188524590164,4.800102459016394
2.805327868852459,4.798975409836066
2.7944672131147543,4.797848360655737
2.783606557377049,4.79672131147541
2.7730025107074288,4.797312066164525
2.7623984640378083,4.797902820853641
2.751794417368188,4.798493575542755
2.7411903706985674,4.799084330231871
2.730586324028947,4.799675084920986
2.7199822773593265,4.800265839610102
2.709378230689706,4.800856594299217
2.6987741840200856,4.801447348988332
2.688170137350465,4.8020381036774475
2.6775660906808447,4.802628858366563
2.6669620440112243,4.803219613055679
2.656357997341604,4.803810367744794
2.6457539506719834,4.80440112243391
2.635149904002363,4.804991877123024
2.6245458573327425,4.80558263181214
2.613941810663122,4.806173386501255
2.6033377639935016,4.806764141190371
2.592733717323881,4.807354895879486
2.5821296706542607,4.807945650568601
2.5715256239846402,4.808536405257716
2.56092157731502,4.809127159946832
2.5503175306453993,4.8097179146359474
2.539713483975779,4.810308669325063
2.5291094373061584,4.810899424014178
2.5185053906365384,4.811490178703293
2.5079013439669176,4.812080933392409
2.4972972972972975,4.812671688081524
2.4866932506276767,4.81326244277064
2.4760892039580567,4.813853197459755
2.465485157288436,4.81444395214887
2.4548811106188158,4.815034706837985
2.4442770639491953,4.815625461527101
2.433673017279575,4.816216216216216
2.4230689706099544,4.816806970905332
2.412464923940334,4.8173977255944465
2.4018608772707135,4.817988480283562
2.391256830601093,4.8185792349726775
2.3806527839314726,4.819169989661793
2.370048737261852,4.8197607443509085
2.3594446905922317,4.820351499040023
2.3488406439226113,4.820942253729139
2.338236597252991,4.821533008418254
2.3276325505833704,4.82212376310737
2.31702850391375,4.822714517796485
2.3064244572441295,4.8233052724856
2.295820410574509,4.823896027174715
2.2852163639048886,4.824486781863831
2.274612317235268,4.825077536552946
2.2640082705656477,4.825668291242062
2.2534042238960272,4.826259045931177
2.242800177226407,4.826849800620292
2.2321961305567863,4.8274405553094075
2.221592083887166,4.828031309998523
2.2109880372175454,4.8286220646876385
2.200383990547925,4.829212819376754
2.1897799438783045,4.829803574065869
2.179175897208684,4.830394328754984
2.1685718505390637,4.8309850834441
2.157967803869443,4.831575838133215
2.1473637571998228,4.832166592822331
2.1367597105302023,4.832757347511445
2.126155663860582,4.833348102200561
2.1155516171909614,4.833938856889676
2.104947570521341,4.834529611578792
2.0943435238517205,4.835120366267907
2.0837394771821,4.835711120957023
2.0731354305124796,4.836301875646138
2.062531383842859,4.836892630335253
2.0519273371732387,4.837483385024369
2.0413232905036183,4.838074139713484
2.030719243833998,4.8386648944026
2.020115197164378,4.839255649091714
2.009511150494757,4.83984640378083
1.9989071038251367,4.840437158469945
1.9883030571555163,4.841027913159061
1.9776990104858958,4.841618667848176
1.9670949638162754,4.842209422537291
1.956490917146655,4.842800177226406
1.9458868704770345,4.843390931915522
1.935282823807414,4.8439816866046375
1.9246787771377936,4.844572441293753
1.9140747304681731,4.845163195982868
1.9034706837985527,4.845753950671983
1.8928666371289324,4.846344705361099
1.882262590459312,4.846935460050214
1.8716585437896915,4.84752621473933
1.861054497120071,4.848116969428445
1.8504504504504506,4.84870772411756
1.8398464037808302,4.849298478806675
1.8292423571112097,4.849889233495791
1.8186383104415893,4.850479988184906
1.8080342637719689,4.851070742874022
1.7974302171023484,4.8516614975631365
1.786826170432728,4.852252252252252
1.7762221237631075,4.8528430069413675
1.765618077093487,4.853433761630483
1.7550140304238666,4.8540245163195985
1.7444099837542462,4.854615271008713
1.7338059370846257,4.855206025697829
1.7232018904150053,4.855796780386944
1.7125978437453848,4.85638753507606
1.7019937970757644,4.856978289765175
1.691389750406144,4.857569044454291
1.6807857037365235,4.858159799143405
1.670181657066903,4.858750553832521
1.6595776103972826,4.859341308521636
1.6489735637276621,4.859932063210752
1.6383695170580417,4.860522817899867
1.6277654703884212,4.861113572588982
1.6171614237188008,4.8617043272780975
1.6065573770491803,4.862295081967213
1.5959872767310985,4.864570589674578
1.585417176413017,4.866846097381942
1.5748470760949351,4.869121605089307
1.5642769757768535,4.871397112796672
1.5537068754587717,4.8736726205040375
1.54313677514069,4.875948128211402
1.5325666748226083,4.878223635918767
1.5219965745045265,4.880499143626132
1.511426474186445,4.882774651333497
1.5008563738683631,4.885050159040861
1.4902862735502813,4.887325666748226
1.4797161732321997,4.889601174455591
1.469146072914118,4.891876682162956
1.4585759725960363,4.89415218987032
1.4480058722779545,4.8964276975776855
1.4374357719598727,4.8987032052850505
1.4268656716417911,4.900978712992415
1.4162955713237093,4.90325422069978
1.4057254710056277,4.905529728407145
1.395155370687546,4.90780523611451
1.384585270369464,4.910080743821874
1.3740151700513825,4.912356251529239
1.3634450697333007,4.914631759236604
1.3528749694152191,4.916907266943969
1.3423048690971373,4.9191827746513335
1.3317347687790555,4.9214582823586985
1.321164668460974,4.923733790066064
1.310594568142892,4.926009297773428
1.3000244678248105,4.928284805480793
1.2894543675067287,4.930560313188158
1.278884267188647,4.932835820895523
1.2683141668705653,4.935111328602887
1.2577440665524835,4.937386836310252
1.247173966234402,4.939662344017617
1.23660386591632,4.941937851724982
1.2260337655982383,4.9442133594323465
1.2154636652801567,4.946488867139712
1.204893564962075,4.948764374847077
1.1943234646439933,4.951039882554442
1.1837533643259115,4.953315390261806
1.1731832640078297,4.955590897969171
1.162613163689748,4.957866405676536
1.1520430633716663,4.9601419133839
1.1414729630535847,4.962417421091265
1.130902862735503,4.96469292879863
1.120332762417421,4.966968436505995
1.1097626620993395,4.96924394421336
1.0991925617812577,4.971519451920725
1.088622461463176,4.97379495962809
1.0780523611450943,4.976070467335455
1.0674822608270125,4.978345975042819
1.0569121605089307,4.980621482750184
1.046342060190849,4.982896990457549
1.0357719598727675,4.985172498164914
1.0252018595546857,4.987448005872278
1.0146317592366039,4.989723513579643
1.004061658918522,4.9919990212870085
0.9934915586004405,4.994274528994373
0.9829214582823588,4.996550036701738
0.9723513579642771,4.998825544409103
0.9617812576461954,5.001101052116468
0.9512111573281136,5.003376559823832
0.9406410570100319,5.005652067531197
0.9300709566919502,5.007927575238562
0.9195008563738685,5.010203082945927
0.9089307560557868,5.012478590653291
0.898360655737705,5.014754098360656
0.8898907103825137,5.018032786885247
0.8814207650273224,5.021311475409837
0.8729508196721312,5.024590163934427
0.8644808743169399,5.027868852459017
0.8560109289617486,5.031147540983607
0.8475409836065573,5.034426229508197
0.8448087431693988,5.024043715846995
0.8420765027322404,5.013661202185793
0.839344262295082,5.003278688524591
0.8291803278688524,4.996721311475411
0.819016393442623,4.99016393442623
0.8088524590163935,4.983606557377049
0.798688524590164,4.977049180327868
0.7885245901639345,4.970491803278688
0.7885245901639345,4.962295081967213
0.7885245901639345,4.954098360655738
0.7885245901639345,4.945901639344263
0.7975409836065575,4.939754098360656
0.8065573770491804,4.93360655737705
0.8155737704918034,4.927459016393443
0.8245901639344262,4.921311475409836
0.8336065573770491,4.9151639344262295
0.8426229508196721,4.909016393442623
0.851639344262295,4.902868852459016
0.860655737704918,4.896721311475409
0.8639344262295081,4.886475409836065
0.8672131147540983,4.876229508196721
0.8704918032786886,4.865983606557377
0.8737704918032787,4.855737704918033
0.8688524590163935,4.846311475409836
0.8639344262295082,4.836885245901639
0.8590163934426229,4.827459016393442
0.8540983606557377,4.8180327868852455
0.8426229508196722,4.814754098360655
0.8311475409836065,4.811475409836065
0.819672131147541,4.808196721311475
0.8081967213114755,4.804918032786885
0.7967213114754098,4.801639344262295
0.7852459016393443,4.798360655737705
0.7750975800156128,4.796955503512881
0.7649492583918813,4.795550351288056
0.7548009367681499,4.794145199063232
0.7446526151444184,4.792740046838407
0.7345042935206869,4.791334894613583
